sample_in_window,time_seconds_in_window,absolute_time_seconds_in_recording,prob_Fpz,prob_Fp1,prob_Fp2,prob_AF3,prob_AF4,prob_AF7,prob_AF8,prob_Fz,prob_F1,prob_F2,prob_F3,prob_F4,prob_F5,prob_F6,prob_F7,prob_F8,prob_FCz,prob_FC1,prob_FC2,prob_FC3,prob_FC4,prob_FC5,prob_FC6,prob_FT7,prob_FT8,prob_Cz,prob_C1,prob_C2,prob_C3,prob_C4,prob_C5,prob_C6,prob_T7,prob_T8,prob_CP1,prob_CP2,prob_CP3,prob_CP4,prob_CP5,prob_CP6,prob_TP7,prob_TP8,prob_Pz,prob_P3,prob_P4,prob_P5,prob_P6,prob_P7,prob_P8,prob_POz,prob_PO3,prob_PO4,prob_PO5,prob_PO6,prob_PO7,prob_PO8,prob_Oz,prob_O1,prob_O2
32,0.128,306.128,0.0016636399,0.9309507,0.9496382,0.0014546993,9.37071e-06,8.705548e-05,0.00017130312,0.79860145,6.617843e-05,8.637938e-05,0.86079365,0.7549415,0.00027587687,0.00011173957,0.9447438,0.95652175,0.00045416437,6.143882e-06,0.00021986551,0.0013406179,0.00030585733,1.1272306e-05,0.002702614,0.07435377,0.059774417,0.09792061,0.00089615176,0.007606525,0.22368972,0.30758765,0.0011900432,0.00052594114,0.85415876,0.72725224,0.0008205171,1.9071922e-05,0.0007599258,0.0009383328,3.8776157e-05,7.851505e-05,0.00073366513,0.0007801452,0.00013559537,0.00085710856,0.006042354,0.0010173353,0.00090078946,0.0024572439,0.006630479,0.0010637242,0.003180799,0.0026154548,0.0037159456,0.0062042903,0.0018032187,0.0029444376,0.0016149723,0.0053823283,0.012551993
33,0.132,306.132,0.0018910851,0.9386274,0.95436406,0.0014341138,1.164434e-05,0.0001062277,0.00017333658,0.8212443,8.032342e-05,9.987802e-05,0.87299544,0.784131,0.00030618208,0.00012707357,0.9484722,0.95744246,0.0003080378,6.613515e-06,0.00024518732,0.0015752856,0.0003716217,1.159619e-05,0.0035428484,0.06908523,0.065236986,0.09628633,0.00092687487,0.007602487,0.24165276,0.29136723,0.0010717309,0.0006174339,0.8596203,0.7006004,0.00062063197,2.1218451e-05,0.00071493525,0.00074803265,2.7632865e-05,6.221242e-05,0.0006778292,0.0008243596,0.00011813202,0.0007711345,0.005596231,0.0009909217,0.0007729414,0.0022231636,0.006134509,0.0009802207,0.0029929357,0.0024296239,0.003531356,0.0058987252,0.0014987455,0.0024191202,0.0013843265,0.004867759,0.010673377
34,0.136,306.136,0.0023472903,0.94760686,0.96042705,0.0016308926,1.5008293e-05,0.0001392639,0.00018382593,0.84656256,9.3195864e-05,0.00011816379,0.88913816,0.8259712,0.00036872493,0.00014119415,0.95365113,0.9601755,0.00023688178,6.4961405e-06,0.00026545065,0.0017825689,0.00039061002,1.16073315e-05,0.0041309106,0.060099628,0.068594575,0.08963621,0.0008071747,0.0062023355,0.24261428,0.26444036,0.0008767946,0.0006986723,0.8663866,0.6788441,0.00042703384,2.3997498e-05,0.0007241312,0.0005641271,2.2823448e-05,5.775725e-05,0.00075041695,0.0009280917,0.00010454508,0.00069318974,0.004707519,0.0009284101,0.00069985783,0.0020247637,0.0061124074,0.0010867438,0.0029234805,0.0022691535,0.0033968156,0.0053238105,0.0012165832,0.0019695417,0.0012225402,0.0045310184,0.009282254
35,0.14,306.14,0.0027567032,0.9542663,0.96413857,0.0016932436,1.6044587e-05,0.00015163243,0.00017416662,0.8566792,9.58756e-05,0.000108702276,0.9023723,0.85832477,0.00036949592,0.00014475234,0.9579293,0.9622952,0.00016013456,5.7915936e-06,0.00027807947,0.002047174,0.0004106774,1.1371891e-05,0.0043879743,0.056774396,0.083248116,0.08245015,0.00055625243,0.004664972,0.23600428,0.23124039,0.0006992259,0.0006426475,0.8818378,0.66824174,0.0002485849,2.4961946e-05,0.00070921914,0.00039205205,2.1851767e-05,5.6635057e-05,0.0009145401,0.0011013006,9.621383e-05,0.0006982064,0.0041108313,0.0008963716,0.0006117824,0.0020296392,0.00662716,0.0012769877,0.0033002729,0.0023692902,0.003318661,0.004840257,0.001059585,0.0017958636,0.0011253887,0.003979916,0.008744417
36,0.144,306.144,0.002964346,0.95868653,0.9654911,0.0017463786,1.3524428e-05,0.00014069957,0.0001489566,0.8398662,8.833273e-05,8.166537e-05,0.90648425,0.87121546,0.0003529051,0.00014415961,0.95961225,0.9618421,0.00010531592,5.299529e-06,0.0002850898,0.0023536594,0.00044184263,1.1288594e-05,0.0044056354,0.05947243,0.11416718,0.081890024,0.00036827405,0.0035950148,0.21780853,0.2028333,0.0005346944,0.0005791324,0.89423674,0.6342545,0.000159353,2.6830492e-05,0.0007881822,0.000297729,1.9963734e-05,5.310216e-05,0.0010810863,0.0012638067,9.194565e-05,0.0007878634,0.0042718635,0.00097029493,0.0005342461,0.0022844698,0.008851801,0.001710598,0.004477695,0.0029884796,0.0036732403,0.004857597,0.0012081595,0.0021228478,0.0011377865,0.0038368222,0.007884499
37,0.148,306.148,0.0035582343,0.96005607,0.9651675,0.0018238723,1.7522416e-05,0.00016749807,0.00015271867,0.83880496,0.000104279534,8.0884136e-05,0.90518194,0.87449765,0.00038611182,0.00016917863,0.9594125,0.9606435,7.73624e-05,5.2638825e-06,0.00031789922,0.0027448195,0.00052017334,1.1880605e-05,0.00488768,0.06381866,0.16342513,0.089737155,0.00025406023,0.0030863378,0.19996339,0.19267832,0.00043352734,0.0005441816,0.9008796,0.599264,0.000110364424,2.7814578e-05,0.00085189956,0.00020555024,1.6930131e-05,5.4782544e-05,0.0011231487,0.0014450949,8.588215e-05,0.00071203534,0.0042247893,0.0010300188,0.0005271356,0.002441852,0.010854319,0.0019968923,0.0053644027,0.0036964493,0.0040137707,0.0053701736,0.0012252734,0.002269106,0.0012440106,0.0038787778,0.008302675
38,0.152,306.152,0.0047606393,0.9619007,0.9663367,0.0020615405,2.8329798e-05,0.00023287282,0.00021927159,0.8634204,0.00013703138,0.00010156396,0.9052864,0.876338,0.0004705411,0.00018260846,0.9595949,0.96104246,8.003166e-05,5.584924e-06,0.00036483866,0.0030554018,0.00054140855,1.4102644e-05,0.0052028704,0.07156379,0.24413234,0.0988662,0.0001989808,0.002863649,0.1948104,0.1828741,0.00033695667,0.00058849494,0.90910214,0.55179054,8.102062e-05,2.4531264e-05,0.0008141731,0.00016662323,1.4352116e-05,4.4695647e-05,0.001188511,0.0018013109,7.034913e-05,0.00057754293,0.0033625576,0.0009267591,0.00045790744,0.0023079286,0.011632287,0.0019310261,0.005103342,0.0035548443,0.0043303096,0.005804964,0.0010262331,0.0020846385,0.0012496184,0.003993936,0.0095376
39,0.156,306.156,0.006011096,0.96302074,0.96613985,0.0025714561,3.7740137e-05,0.00026655334,0.00025975317,0.85938275,0.000121334604,0.000100932346,0.90496826,0.8752733,0.00045734533,0.0001687039,0.96115214,0.96168125,6.1260056e-05,5.7380184e-06,0.00040283377,0.0033701519,0.00051861553,1.4352116e-05,0.005231464,0.078000546,0.29609567,0.10541013,0.00015495931,0.0023886657,0.17047553,0.15680535,0.00022680126,0.00059834396,0.9101129,0.5001182,5.6014735e-05,1.9868163e-05,0.00075677066,0.00012437944,1.1490114e-05,3.3404755e-05,0.0011592574,0.0019804602,5.088755e-05,0.00041048467,0.0023404688,0.00065667945,0.00033177927,0.001842962,0.010973495,0.0015419598,0.0039923238,0.003163831,0.004315985,0.0056289253,0.00088757277,0.0017173511,0.0011859004,0.0039424975,0.010225001
40,0.16,306.16,0.0072396216,0.9634747,0.96455085,0.0022061623,2.790073e-05,0.00022451652,0.00019463807,0.81489223,8.153192e-05,5.760966e-05,0.9048753,0.8633459,0.0003798789,0.00013039401,0.9620636,0.96215457,4.0618277e-05,4.626714e-06,0.00036917866,0.0035572774,0.0004246991,1.2248734e-05,0.0043297275,0.08463363,0.35764825,0.08620123,9.6057425e-05,0.0017949877,0.14126343,0.124594264,0.00015363372,0.0005991006,0.9022867,0.43471944,4.210949e-05,1.5198635e-05,0.00070763996,0.00010532908,9.745312e-06,2.298013e-05,0.0011198609,0.0019079635,3.467077e-05,0.00029275005,0.0015836782,0.0004733925,0.00020263037,0.0012098541,0.009401933,0.0012256877,0.0034842205,0.002870532,0.003885423,0.005460228,0.00083369337,0.0015339165,0.0010723838,0.003856891,0.0107999565
41,0.164,306.164,0.008513834,0.9630484,0.9622529,0.0022338915,2.906478e-05,0.00021363971,0.00016814342,0.7902335,8.958216e-05,5.505535e-05,0.90235364,0.862909,0.00039214647,0.00014757988,0.9620177,0.9623178,3.3012348e-05,4.2874844e-06,0.00035076815,0.0034255073,0.0003824924,1.1452099e-05,0.0040143006,0.08227312,0.41327253,0.06602244,5.3940206e-05,0.0013530705,0.11359146,0.109489284,0.000117054326,0.00056661776,0.90049124,0.41647452,3.2729535e-05,1.2757643e-05,0.00067131076,9.215132e-05,8.7394255e-06,2.1190544e-05,0.0011515756,0.0020098963,2.4583302e-05,0.00020635911,0.0011436163,0.00038644637,0.00015069121,0.00088797923,0.008290869,0.0010459208,0.0029498683,0.0025086554,0.003554439,0.005369455,0.0007647193,0.0014108925,0.0010391016,0.0035364626,0.0106652025
42,0.168,306.168,0.009602385,0.9660981,0.9661274,0.002469385,3.475724e-05,0.00028301319,0.00025590148,0.8469134,0.000106057465,7.688304e-05,0.9140486,0.87829274,0.00041580203,0.00015108299,0.9633729,0.9633145,2.9389885e-05,4.169586e-06,0.0003512018,0.0035319,0.00037575493,1.1742171e-05,0.0034826826,0.08363465,0.4886819,0.048959408,3.4813e-05,0.0010594442,0.09646713,0.10754557,0.00010524153,0.00053456187,0.9056364,0.43344614,2.613595e-05,1.1291823e-05,0.0006232229,8.409734e-05,8.738217e-06,1.918129e-05,0.0013123676,0.0024447353,2.0101781e-05,0.00015888887,0.0008576931,0.0003334367,0.0001203929,0.0007569189,0.0075832536,0.0008577723,0.002429416,0.00208448,0.0034928753,0.0054753446,0.00067026424,0.0011656787,0.0010540161,0.003557722,0.010380283
43,0.172,306.172,0.013641634,0.97054917,0.96929675,0.0027129888,3.5266745e-05,0.00033344404,0.00030936807,0.86310244,8.4081476e-05,7.477475e-05,0.92280525,0.88921887,0.00036087856,0.00013304854,0.9643261,0.9642895,2.5686728e-05,3.7281359e-06,0.00029816135,0.0029416797,0.000369071,1.1468866e-05,0.0030585728,0.080076136,0.50840986,0.0470329,2.663958e-05,0.000857378,0.08662454,0.10338508,9.4146344e-05,0.00048605754,0.9085358,0.4438403,1.9989815e-05,9.129839e-06,0.0006411618,8.113853e-05,8.499392e-06,1.6187118e-05,0.0013794623,0.002942863,1.9697125e-05,0.00013043791,0.0007852707,0.00031787527,0.00010881771,0.0008137717,0.007696805,0.0007139722,0.002032713,0.001943481,0.0036308544,0.005461429,0.00060451176,0.0010224476,0.0010578753,0.0034826363,0.00997842
44,0.176,306.176,0.013309133,0.9704762,0.9674666,0.0026518875,2.4614947e-05,0.00022292865,0.0002273614,0.8193298,6.135185e-05,5.7587255e-05,0.9224691,0.8928269,0.00031113302,0.00013130922,0.9654089,0.9651237,1.8116649e-05,3.4556e-06,0.00025413168,0.002322252,0.00034350806,1.1466809e-05,0.0021147553,0.079433426,0.5307397,0.050256476,2.478303e-05,0.00075387565,0.08360916,0.108545035,9.006335e-05,0.00040899764,0.9078274,0.4598048,1.6148588e-05,8.637436e-06,0.00073969207,7.975252e-05,8.028921e-06,1.3506049e-05,0.0015061903,0.0032626064,2.1301576e-05,0.00014552665,0.0007994236,0.0003246175,0.000101668316,0.00097166735,0.008800309,0.0006711463,0.0023101335,0.0024102174,0.0041947,0.0056111007,0.0006454591,0.0010962256,0.0011494817,0.0034154395,0.009241191
45,0.18,306.18,0.012810084,0.96880484,0.9660895,0.0032832888,2.9777628e-05,0.00022666095,0.00021037857,0.8039205,6.878163e-05,6.618739e-05,0.92054087,0.8901846,0.00033467557,0.00018130898,0.9664706,0.96644264,1.5619444e-05,3.938161e-06,0.00027544532,0.0022019886,0.0003356071,1.3772967e-05,0.0022246588,0.08233973,0.5843864,0.056726612,2.3714012e-05,0.0007796822,0.091450766,0.12229086,0.00010684191,0.00042559276,0.9108801,0.5108123,1.524327e-05,7.985105e-06,0.0007923534,8.772758e-05,8.129127e-06,1.2693275e-05,0.0016314432,0.0037828924,2.1482734e-05,0.00015331103,0.00079384673,0.00032369312,0.00010226718,0.0011698579,0.009729257,0.0006867183,0.0026868887,0.0026865874,0.0042887474,0.005390309,0.0006170921,0.0010859873,0.0011698746,0.0032801286,0.008929579
46,0.184,306.184,0.013050581,0.96664107,0.9635855,0.0049058106,4.2064577e-05,0.00029567705,0.00030065392,0.80970067,7.848069e-05,9.477209e-05,0.9159598,0.88575524,0.0003493638,0.00026633893,0.968134,0.96779144,1.3904093e-05,4.709557e-06,0.00035661383,0.0024075028,0.0003902685,1.7165361e-05,0.0027068378,0.08671506,0.63657045,0.07152988,2.5957652e-05,0.0008395879,0.10068855,0.13685878,0.00013582235,0.00046257162,0.9108633,0.5730447,1.561639e-05,7.110069e-06,0.0007748692,8.7644294e-05,7.794511e-06,1.1549439e-05,0.0017749978,0.0040631257,2.0376083e-05,0.0001447555,0.0007806498,0.00032233476,0.00010880774,0.0013155814,0.00977797,0.00066366285,0.0026358475,0.0021638556,0.0042489828,0.005243424,0.00051170914,0.0008427776,0.0011009506,0.0033492884,0.0091287205
47,0.188,306.188,0.012554139,0.9636781,0.9616644,0.004597175,3.6146e-05,0.00023574597,0.00029862393,0.8080488,5.8051624e-05,8.5827865e-05,0.910875,0.88353145,0.000308004,0.00033197575,0.9696256,0.96954995,1.237932e-05,4.6061677e-06,0.0004171161,0.002600427,0.00043537194,1.7817947e-05,0.0027784123,0.09050604,0.6568136,0.08361483,2.6834407e-05,0.0008161779,0.10181212,0.14505956,0.00015330447,0.00047129387,0.9083051,0.608987,1.538816e-05,6.2450745e-06,0.00076306396,8.9454705e-05,6.8708164e-06,9.840647e-06,0.0017614403,0.0037479142,2.0894855e-05,0.00013367292,0.0008112357,0.00035407397,0.000115961804,0.0015096356,0.009975477,0.0006329676,0.0024372034,0.001993293,0.0043213097,0.0047891247,0.0004573092,0.0007248848,0.0010465592,0.0033045497,0.009086303
48,0.192,306.192,0.01054512,0.95947987,0.9561268,0.0034434013,2.4803601e-05,0.00015277111,0.00020122968,0.7724251,4.290352e-05,5.861848e-05,0.9023325,0.8778831,0.00026585942,0.0003513083,0.9707563,0.97115684,1.1091326e-05,4.026376e-06,0.0004385691,0.0025228336,0.00044522499,1.7894747e-05,0.0025099565,0.09035754,0.6790007,0.094997674,2.702437e-05,0.0008372092,0.10732947,0.15034527,0.00018853878,0.00044513863,0.90474206,0.6591668,1.4846365e-05,5.644574e-06,0.0007843243,0.000104427905,6.6205694e-06,8.651888e-06,0.0017658771,0.003363782,2.5594712e-05,0.00014538145,0.0008711893,0.00041515345,0.00012661805,0.001796268,0.010228375,0.00063161267,0.0024907556,0.0021978146,0.004151151,0.004398952,0.00045689283,0.0006904894,0.00097186596,0.0029820902,0.008197996
49,0.196,306.196,0.01009153,0.9604145,0.9561554,0.0032057532,2.3429942e-05,0.00013784364,0.00017408161,0.7671951,4.3783737e-05,5.4855205e-05,0.90224826,0.87967545,0.0002698656,0.00038346925,0.97270465,0.97250926,1.047302e-05,4.0323744e-06,0.0004861143,0.0024256501,0.00048894814,1.9740339e-05,0.0025765942,0.089698814,0.6967923,0.11572953,3.077225e-05,0.0008652498,0.112718135,0.17539047,0.0002349794,0.00043421492,0.9100833,0.7272132,1.3719951e-05,5.329844e-06,0.0008429362,0.00010980921,5.9069766e-06,7.457036e-06,0.0016302484,0.002895741,2.9164876e-05,0.00015303091,0.00090976915,0.00045696297,0.0001372876,0.0021237067,0.010557326,0.000660269,0.002693635,0.0024942765,0.004171722,0.004126274,0.00045986206,0.0006979832,0.0009840445,0.0028488175,0.007983016
50,0.2,306.2,0.011891652,0.9628563,0.9585215,0.003349107,2.5920843e-05,0.0001469931,0.00018440526,0.7757409,4.569561e-05,6.505856e-05,0.9071217,0.8829862,0.0002908408,0.00047505758,0.9748379,0.97389245,1.0739265e-05,3.956792e-06,0.00053076976,0.002433759,0.00055342814,2.066516e-05,0.0024974262,0.088152625,0.7098269,0.14269511,3.258003e-05,0.0008294789,0.122734524,0.21439032,0.0003038719,0.00041701036,0.9214115,0.7720374,1.2962834e-05,5.0100025e-06,0.00081033405,0.000114627896,5.418208e-06,6.1888863e-06,0.0014371093,0.0022115968,3.0886797e-05,0.00017238704,0.00093833054,0.00047845687,0.00013024923,0.0024924893,0.011186203,0.00066796696,0.0025139505,0.0024434857,0.0044068084,0.0037137838,0.00041469763,0.00062072393,0.00091912487,0.0027579106,0.0071716383
51,0.204,306.204,0.012353135,0.96138024,0.9570895,0.0033284493,2.674012e-05,0.00014111112,0.00018630904,0.77506506,4.1443112e-05,6.1309445e-05,0.90706444,0.88434666,0.00032340782,0.0006361057,0.9765038,0.9753092,1.2692162e-05,3.9745973e-06,0.00053662976,0.002361981,0.0005813008,2.226554e-05,0.0024837507,0.08486937,0.7030918,0.16408938,3.388416e-05,0.000818914,0.13396381,0.26440895,0.00033458532,0.00034689458,0.92939556,0.8084777,1.1229592e-05,4.7042913e-06,0.0008247556,0.00010693935,4.313334e-06,5.839835e-06,0.0012965186,0.0016521267,3.2107317e-05,0.0001847717,0.001023507,0.0005280798,0.00013096147,0.0027154412,0.011703644,0.00062780885,0.0022502546,0.0023980548,0.0045936215,0.0033493903,0.00038130593,0.00055965787,0.0008528591,0.0025537082,0.0072431117
52,0.208,306.208,0.013487734,0.95888513,0.95661,0.0030854002,2.6440594e-05,0.0001451648,0.00020276509,0.7923262,3.6655965e-05,5.569106e-05,0.90450764,0.88465387,0.0003673067,0.0008027672,0.97770643,0.9761367,1.5863034e-05,4.1793915e-06,0.0004806579,0.0021316865,0.00064679264,2.5444046e-05,0.0024328206,0.0853773,0.6890826,0.20088136,4.0376366e-05,0.00094409095,0.15918379,0.307475,0.00041094882,0.0003012846,0.9335645,0.83977187,1.1627462e-05,4.6834402e-06,0.0008611997,0.00011346406,3.948951e-06,6.2968766e-06,0.0013762021,0.0014535707,3.630055e-05,0.00022415227,0.00119701,0.00062845694,0.00013183251,0.0029173791,0.012458368,0.0006441262,0.0026763435,0.0028937897,0.0052633407,0.0033258433,0.00042558,0.0006489732,0.00086624874,0.0025956922,0.007081218
53,0.212,306.212,0.014234739,0.95588,0.9538968,0.002828605,2.7838088e-05,0.0001616882,0.00022524383,0.8062032,3.2341297e-05,5.4311735e-05,0.903263,0.8837565,0.00038539403,0.00082914776,0.9781859,0.97636795,1.844356e-05,4.153897e-06,0.00045212317,0.0020777558,0.0006880003,2.786619e-05,0.0023709927,0.082230225,0.6807204,0.24508928,5.0130864e-05,0.0010844681,0.18898338,0.34749752,0.00047933517,0.00030027636,0.9354489,0.863286,1.2821494e-05,4.6677446e-06,0.00095570966,0.00012257473,3.2959642e-06,6.740752e-06,0.0013716004,0.0012663594,4.1222815e-05,0.0002708988,0.0012455307,0.0006691757,0.00013309027,0.0029286665,0.012885564,0.00066343707,0.0030263686,0.0029362568,0.005310243,0.0034881665,0.0004241149,0.0006712935,0.0008541046,0.0025087702,0.007198748
54,0.216,306.216,0.013648789,0.9525059,0.95206743,0.002385004,2.5240553e-05,0.00016932614,0.00024371897,0.8121158,2.5473691e-05,4.946225e-05,0.9037659,0.88201654,0.00039973218,0.0008269468,0.97901285,0.9766052,1.9816805e-05,4.1985913e-06,0.00046545194,0.0021171859,0.0006769248,2.7858749e-05,0.0023368485,0.0777356,0.6742475,0.29920557,5.788324e-05,0.0011037729,0.22387077,0.40377304,0.00053138,0.00028755478,0.9400732,0.87812376,1.326616e-05,5.0370413e-06,0.0010198209,0.00012778964,2.7699157e-06,6.936509e-06,0.0013304397,0.0010743128,4.9637227e-05,0.00031064544,0.0012258366,0.0006681382,0.00013197954,0.0028721401,0.013050802,0.00064376567,0.0027009463,0.0023313044,0.0049983202,0.003510122,0.0003922375,0.0005746846,0.0008719836,0.002775919,0.007850918
55,0.22,306.22,0.012141969,0.94844544,0.95028645,0.0021077963,2.3308417e-05,0.00016882137,0.0002763283,0.819426,1.9610552e-05,4.3545097e-05,0.9007737,0.8782447,0.00041391896,0.0008013067,0.97976935,0.9770312,2.4118153e-05,4.330662e-06,0.00047487646,0.0022222216,0.0006532982,2.84541e-05,0.0026047048,0.076284915,0.66567075,0.35990977,6.155168e-05,0.0011257908,0.2698331,0.47163013,0.0005706507,0.00027893687,0.94779474,0.8900833,1.2333785e-05,5.562657e-06,0.0010889969,0.00013727149,2.7509534e-06,8.499594e-06,0.0013053953,0.000913916,5.8499925e-05,0.00034702243,0.0012298364,0.00065894733,0.00013322906,0.002866293,0.012442743,0.000552732,0.002178844,0.0019004236,0.004144372,0.0031607493,0.0003623371,0.0005136974,0.00082248036,0.002628753,0.007578916
56,0.224,306.224,0.011257153,0.9437633,0.94630206,0.0020410654,2.1722719e-05,0.00018289685,0.0003254861,0.8229075,1.5196576e-05,4.2639007e-05,0.89690435,0.8757661,0.00044311874,0.00077110366,0.9794821,0.9766812,3.235595e-05,4.6197874e-06,0.00047481057,0.0023444414,0.00066904555,3.1474705e-05,0.0027591595,0.076645814,0.6815951,0.4270547,6.81315e-05,0.0012029542,0.31301874,0.5284786,0.0006329758,0.00028773496,0.95158446,0.8977963,1.2957568e-05,6.9350735e-06,0.0011411259,0.00014017397,3.151541e-06,1.1103263e-05,0.0012897287,0.00084800477,7.722015e-05,0.00039813473,0.0012806869,0.00069105165,0.00013817685,0.0028717152,0.011568084,0.00049038994,0.001867535,0.0017637712,0.0035892546,0.0026968827,0.00036986402,0.0005354066,0.00080720236,0.0024642916,0.007026857
57,0.228,306.228,0.011261889,0.94090134,0.9462984,0.0017838539,1.876375e-05,0.00018752346,0.00040297033,0.83867085,1.1316792e-05,4.0470037e-05,0.8963846,0.87880963,0.00041836593,0.000736352,0.97915626,0.9764139,4.1792922e-05,4.633506e-06,0.00046499362,0.002584749,0.0006833688,3.0456535e-05,0.002356606,0.07504657,0.7190432,0.48550323,6.2440056e-05,0.0011292095,0.33963978,0.5649108,0.0006175361,0.0002895068,0.9548951,0.9043562,1.4928883e-05,8.095875e-06,0.0011885749,0.00013977768,3.0422577e-06,1.3787777e-05,0.001166454,0.0007632738,8.307273e-05,0.00040458696,0.0013448091,0.00073320523,0.00014469506,0.0028236087,0.011035261,0.00049450045,0.0017604629,0.0016824572,0.003325336,0.0025836418,0.00039444587,0.0005944176,0.0008809138,0.0026454118,0.007037193
58,0.232,306.232,0.010049949,0.93799686,0.94400936,0.0016342408,1.6466347e-05,0.00017752037,0.00048189104,0.8527405,8.642487e-06,3.638331e-05,0.8940835,0.8801806,0.00036541052,0.0007123045,0.979548,0.9764956,4.1339455e-05,4.9118967e-06,0.00047259443,0.0026701917,0.0006627486,2.7476224e-05,0.0020859574,0.064946964,0.73699623,0.5413195,5.89368e-05,0.0010782497,0.36410254,0.5891795,0.00057737785,0.00028386037,0.9575108,0.91113263,1.7654775e-05,9.418445e-06,0.0011569103,0.0001325874,2.7646058e-06,1.6488219e-05,0.0010856573,0.00069525826,8.162224e-05,0.00038486585,0.0013622215,0.0007706996,0.00015567998,0.0028136603,0.011094184,0.00049550144,0.0015082476,0.0013712835,0.0028994926,0.0024389036,0.00036792192,0.0005470896,0.00093359797,0.002734058,0.0074834097
59,0.236,306.236,0.009449876,0.93547237,0.94282496,0.0014698305,1.450778e-05,0.00019363404,0.00056337507,0.86576766,6.6384173e-06,3.3039243e-05,0.89512473,0.8807411,0.0003227013,0.00066845195,0.9796824,0.9764969,4.128391e-05,4.9312434e-06,0.00045218956,0.0023429561,0.00059285574,2.9333853e-05,0.0019313947,0.052684397,0.7117618,0.6212295,6.53854e-05,0.0010789329,0.40744027,0.6041897,0.00061253976,0.00028180212,0.9604178,0.9182998,1.8964227e-05,1.0796329e-05,0.0012056339,0.00013937229,2.6046475e-06,1.6748954e-05,0.0011119451,0.000720406,8.0904734e-05,0.00037838495,0.0014472248,0.0008157775,0.00015463606,0.0031942527,0.01273103,0.00051211484,0.001548955,0.0013936063,0.0028111008,0.0025254965,0.00041165398,0.0005588985,0.0010208047,0.0031012357,0.007989899
